DEPTID,DEPARTMENT,01.05.14,01.12.14,01.19.14,01.26.14,02.02.14,02.09.14,02.16.14,02.23.14,03.02.14,03.09.14,03.16.14,03.23.14,03.30.14,04.06.14,04.13.14,04.20.14,04.27.14,05.04.14,05.11.14,05.18.14,05.25.14,06.01.14,06.08.14,06.15.14,06.22.14,06.29.14,07.06.14,07.13.14,07.20.14,07.27.14,08.03.14,08.10.14,08.17.14,08.24.14,09.00.14,09.07.14,09.14.14,09.21.14,09.28.14,10.05.14,10.12.14,10.19.14,10.26.14,11.02.14,11.09.14,11.16.14,11.23.14,12.00.14,12.07.14,12.14.14,12.21.14,12.28.14,01.04.15,01.11.15,01.18.15,01.25.15,02.01.15,02.08.15,02.15.15,02.22.15,03.01.15,03.08.15,03.15.15,03.22.15,03.29.15,04.05.15,04.12.15,04.19.15,04.26.15,05.03.15,05.10.15,05.17.15,05.24.15,06.00.15,06.07.15,06.14.15,06.21.15,06.28.15,07.05.15,07.12.15,07.19.15,07.26.15,08.02.15,08.09.15,08.16.15,08.23.15,08.30.15,09.06.15,09.13.15,09.20.15,09.27.15,10.04.15,10.11.15,10.18.15,10.25.15,11.01.15,11.08.15,11.15.15,11.22.15,11.29.15,12.06.15,12.13.15,12.20.15,12.27.15,01.03.16,01.10.16,01.17.16,01.24.16,02.00.16,02.07.16,02.14.16,02.21.16,02.28.16,03.06.16,03.13.16,03.20.16,03.27.16,04.03.16,04.10.16,04.17.16,04.24.16,05.01.16,05.08.16,05.15.16,05.22.16,05.29.16,06.05.16,06.12.16,06.19.16,06.26.16,07.03.16,07.10.16,07.17.16,07.24.16,08.00.16,08.07.16,08.14.16,08.21.16,08.28.16,09.04.16,09.11.16,09.18.16,09.25.16
44,LA GUAJIRA,26.6717794985714,27.3135412742857,27.1096476714286,27.0567874257143,27.5387387485714,28.0667750471429,27.1846673,27.1658833071429,26.88604911,27.8542899771429,28.0793385042857,28.61360255,28.2795961528571,30.0936155857143,28.4702116228571,28.7974199371429,29.2276768528571,27.9493320557143,28.3036494642857,28.8043589771429,28.3302401542857,30.4082773385714,30.0845472857143,30.2691275457143,30.0649114371429,30.3736861428571,30.2886447771429,30.9424338057143,31.1398985685714,30.3252597485714,29.5127559228571,29.4603402371429,29.6954712514286,28.7047997728571,29.7072928928571,29.5815772857143,28.0851021528571,27.7794198928571,29.26918679,27.3336852057143,27.5393601914286,28.0695570414286,27.3067946828571,27.9675060142857,27.0147176671429,27.5032128442857,27.8710855042857,27.6009924085714,27.0557712785714,26.8473287057143,27.4572195657143,27.6265805557143,26.8431669357143,27.57728311,26.27161942,26.6371333428571,27.1909915271429,26.9605548785714,27.4107895885714,28.0859789928571,27.8394514742857,28.3111671371429,27.0464536828571,27.6203255657143,27.9378427228571,28.6623016257143,28.9213481042857,28.47889504,29.5331873514286,30.2697521571429,30.0711022871429,29.0706373814286,28.9222010785714,29.8661249842857,29.7208235128571,31.0155015942857,30.8974299985714,30.7102207342857,30.3438936671429,29.6582238214286,29.5757941828571,30.81727365,31.1282273528571,30.35879221,30.3303535757143,29.6547417185714,31.0922020114286,30.2657863157143,29.9536703314286,29.8349796228571,29.0650628342857,29.6883270185714,28.3690914214286,28.8043973357143,28.1078198871429,27.3116430971429,28.3414477271429,27.1398600528571,27.9592352142857,28.3318223285714,28.5887323971429,27.9718059628571,28.1902896128571,27.7863993628571,27.6549627442857,26.9512562628571,26.6241994414286,27.3378607814286,27.1433712514286,28.29492436,27.9794669385714,28.2399215657143,28.38169038,28.26404316,28.86998857,29.6090646671429,29.2198606385714,28.5915110642857,28.5370786342857,29.1535365742857,28.26623194,27.9933983242857,28.33275111,29.9970609742857,28.9794450314286,28.4525468885714,29.7189675214286,29.1677630414286,28.8021213057143,30.1021132014286,30.4048520042857,29.9805333271429,29.8202940971429,29.93761374,29.3137082785714,29.8767915157143,30.4869490314286,29.5716947685714,28.5016368271429,28.6974108,28.4454173257143,29.4019148728571,28.9421750771429
47,MAGDALENA,26.6995419042857,27.1893568442857,27.23017482,27.1176272128571,27.6069391085714,28.1305584271429,27.4496651157143,27.3898261585714,27.1188868585714,27.9685300514286,27.8180238442857,28.5117158485714,28.4893793928571,29.6641800985714,28.5503217128571,28.6654667285714,28.7852331471429,28.0559817542857,28.2313379614286,28.3026523871429,27.9577812585714,29.0230176942857,28.8260987771429,28.9625034728571,28.69598465,28.9515305114286,29.16258782,29.5703727642857,29.6438210142857,28.7360935514286,28.1711060457143,28.2189152257143,28.0781755628571,27.4056772142857,28.4235158685714,28.1569576771429,27.1813090028571,27.0986006785714,28.4435552271429,27.0178195928571,26.8354896514286,27.3569256242857,27.0139673171429,27.6729306185714,26.7141147657143,27.4442576085714,27.5255706828571,27.42861895,27.0965210771429,26.93059533,27.5365859285714,27.74021372,26.8926055085714,27.5252563542857,26.5193414714286,26.9408534185714,27.6030967885714,27.3506601585714,27.9283435614286,28.3055936728571,27.9452894528571,28.2703621385714,27.2386579071429,27.7572302071429,28.1258010571429,28.5946815414286,28.6823508214286,28.6205948671429,29.2950938842857,29.3757374342857,29.2368501657143,28.4083171414286,28.0795604628571,28.7259571728571,28.3075517528571,29.68023026,29.9020311085714,29.4803702971429,28.7327552,28.3111333971429,28.3309732971429,29.2503702771429,29.6150847028571,28.7862517271429,28.7485139185714,28.1672644914286,29.2373911242857,28.9741547514286,29.0066835314286,28.4422385328571,28.5710736714286,28.6145823142857,27.5301128814286,28.0097874914286,27.4999544757143,27.18678877,27.9231669114286,26.6282109185714,27.7395388042857,28.3516512057143,28.4361278228571,28.0358701042857,28.4886788628571,28.0281297957143,27.9909808542857,27.4378523114286,27.3360386314286,27.7238241171429,27.7045968057143,28.5792674785714,28.5174092785714,28.49566694,28.62903165,28.4364053857143,28.8648815242857,29.54292815,29.2441672814286,29.0288802157143,28.6265964371429,29.4546454685714,28.4194897985714,28.0776769871429,28.3739139771429,29.67940186,28.67604995,27.8041572271429,28.4878402442857,28.1690076357143,27.8470635385714,28.9435894471429,28.8321919185714,28.4341817571429,28.2503062642857,28.3832323242857,27.9515090857143,28.5796105214286,28.8244258642857,28.2763280314286,27.2643283342857,27.92557433,27.5213774471429,28.115843,27.9027204328571
50,META,24.6322805728571,26.3113659342857,26.7411213585714,26.6386505271429,26.5057853014286,27.04499108,27.2652165942857,26.1857232228571,25.3234325671429,26.3536196042857,25.9816972328571,26.0436596814286,26.5562815585714,26.4905573557143,25.6934650414286,25.2791770471429,26.1558015957143,25.2834428385714,25.4554300257143,25.6549419942857,24.8541905414286,25.3070248228571,25.0088155114286,24.1866721828571,24.3278650014286,24.6832651457143,24.0218345857143,25.0739870171429,25.1026577957143,24.81785784,25.1050149642857,24.6908717685714,24.34606448,24.3921924471429,25.6974035271429,25.2059329285714,25.3410280528571,25.5454921314286,26.0767478985714,25.1490169471429,25.95322843,25.3297509271429,25.35948472,25.9249892814286,24.9223482371429,25.43836461,25.7092079457143,26.0740018142857,25.1015637971429,25.3872415271429,25.8945604657143,26.3020122842857,26.34747176,26.9593267714286,25.1154184014286,26.4388780442857,26.0973593057143,26.3138747271429,27.2019948114286,27.1513255685714,26.6646986742857,27.6474762271429,26.1322993257143,26.6549352828571,25.4167009542857,26.27490808,25.5448867314286,25.5177069657143,26.4820803028571,26.5369738814286,26.2534737542857,25.7816353214286,25.47506177,25.4158604671429,24.7768532142857,25.4015747914286,24.9235877871429,25.43686438,25.0522628614286,25.0464292628571,24.60830411,24.9532052628571,25.9596920514286,25.0566381585714,25.4409152242857,25.7283685428571,25.6764946942857,26.1991613142857,26.7887315128571,27.0332736657143,26.9175567757143,27.5316322514286,25.9986914714286,26.8739396057143,26.5014797771429,25.5567898,26.5817403957143,26.3219690385714,26.6448573328571,26.4325023085714,26.9196498585714,26.3315746714286,26.8519310928571,27.2506749228571,27.0639545514286,27.3531219114286,27.81951776,28.0640728857143,28.19141488,28.0792876571429,28.89057642,27.8538794085714,28.2790586471429,28.2170727814286,27.2648407757143,28.4240388342857,26.67565066,26.2554574757143,25.9590324057143,26.1001962871429,25.4888857528571,25.5832175357143,25.5878827,26.5705451242857,25.9697297457143,24.92939688,24.8719636542857,24.3831702785714,24.6501921914286,25.1673845842857,24.5643412514286,25.0036178042857,24.2186604714286,24.1244500857143,24.8430141771429,25.2335420942857,25.3060949328571,24.6903485814286,24.69381155,24.9750831585714,24.5447230471429,25.2060616428571,25.2713046157143
52,NARIO,16.3149810357143,16.5120246971429,17.0284828871429,17.3654621228571,16.4636109871429,16.5749906642857,16.9117429742857,16.8974861071429,16.2009564428571,17.2570237842857,16.0178440871429,17.4311447,17.2014190042857,17.2162694157143,17.0105906457143,17.1441696171429,16.9746415171429,17.2739298728571,17.2777968,17.2174656485714,16.6211318228571,17.4186532471429,17.3083414485714,16.6144197414286,16.64833555,16.7419963842857,16.6021531642857,17.1431839942857,17.0695903014286,16.8349199528571,16.7032938214286,16.39592676,15.7847662757143,16.3023101571429,16.2327526442857,16.4624593128571,16.9731788342857,16.8479249371429,16.7167646985714,17.0426188842857,17.1916463628571,16.8588892257143,17.2505084228571,17.1895285128571,17.0284955814286,16.9526088942857,16.6791069785714,17.0140470328571,16.9859930914286,17.0618183671429,17.0989925257143,16.9206381057143,16.8514357442857,17.0249457514286,16.4987716971429,16.5911248985714,17.2455777514286,17.1453233114286,17.2892574114286,16.8847194185714,17.2475775571429,17.6555298128571,16.7195389785714,16.5786040428571,16.9919644371429,16.9569444242857,17.3994156485714,17.3509364828571,17.2745456471429,17.1957502671429,17.4733581242857,17.3584747242857,16.6226318114286,17.5188371214286,16.82980146,17.7307632042857,17.8678872571429,17.5871757442857,17.1373063642857,16.8568194328571,16.6347108471429,16.8031351242857,17.5622672257143,17.06437387,16.9547322414286,16.8675832185714,16.7625232085714,17.5217975542857,17.2337010857143,17.4967067028571,17.7875482442857,17.2555734,17.4860855342857,16.9823601771429,16.9260620114286,16.9123578771429,17.3812682085714,17.2931256914286,17.9323465242857,17.5252710928571,17.2872208814286,17.4735719785714,17.96030796,18.6864338314286,18.1712214085714,18.4727965342857,18.4689524614286,18.1743477557143,17.7497949628571,18.3346797014286,18.4896003385714,18.3124118971429,18.3986483628571,18.2943770028571,18.2708997828571,17.9523067571429,18.4689222557143,18.7355920928571,18.4266651271429,18.3863029385714,18.4180794985714,18.4864682628571,17.7053647528571,18.4033949428571,18.1552261185714,17.1814227914286,16.5767780157143,16.9832071314286,17.18973048,17.1940295185714,16.8284384885714,16.7451520128571,16.1883829128571,16.1564402185714,17.1808816471429,17.8849734542857,17.1098153871429,16.2420242285714,16.3439697,17.4379407085714,16.5490820842857,16.60370717,16.52226541
54,NORTE DE SANTANDER,22.7267964371429,22.84182273,23.1933388571429,23.1602008028571,23.2609789828571,23.61696268,23.2172299385714,23.4052263328571,23.3209946657143,23.9161727214286,24.6940885085714,24.5583884714286,24.3213638271429,25.3482532428571,24.0834593614286,24.55412578,25.0956981057143,24.20468824,24.2874859,24.6670757171429,24.2599772385714,25.4617186114286,24.9989244428571,24.9524071014286,24.3289396985714,25.3581557814286,24.7677527357143,25.2059175042857,25.6947007,25.2666576542857,25.2753439571429,25.0034342271429,24.9667541142857,24.7976897714286,25.6429342157143,25.2284590814286,24.4792545957143,24.8266883685714,25.4073750871429,23.8935766828571,24.6032849628571,24.3276214014286,24.0902585228571,23.9837542328571,23.3735790585714,23.3992080057143,23.6879259857143,23.3332775471429,23.0892981714286,22.9989985685714,23.3290783971429,23.0459293371429,22.1257300157143,23.54614811,22.5214155085714,22.9464254128571,23.1097400414286,23.1426849557143,23.1422009314286,23.4590245928571,23.3995419014286,24.1205695885714,23.2343870471429,23.6503853185714,23.66374719,24.0312738971429,24.0229429914286,23.9914835985714,25.2508317542857,25.8568327957143,25.8552082042857,25.1248003757143,24.6629081957143,25.31520255,24.9317889728571,25.4971665214286,25.2915673228571,25.5430332157143,25.2157571128571,24.7352567585714,24.4268572785714,25.68810675,26.4135901357143,25.5958763757143,25.50463424,25.5846103728571,26.3906671242857,26.3000163928571,26.3249268357143,26.53806603,26.4595769614286,26.5167904657143,25.3363597228571,26.0766470771429,25.0299293842857,23.8037538371429,24.4851873,23.7065252214286,24.3497393185714,23.98998349,24.2384282185714,24.07465998,24.3651849114286,24.1168035442857,24.3971057142857,23.4850881071429,23.7989032928571,23.8326141457143,23.7247462257143,24.8873448842857,24.6612009742857,24.6352459185714,25.3426769242857,25.2641906885714,25.5338028542857,26.1887537785714,25.7010115971429,24.8209578085714,25.0344864057143,25.2610933342857,24.9581903028571,24.6140061428571,24.8355393128571,25.8605644342857,25.5785977557143,24.8263044328571,25.0928226371429,24.7697984257143,24.51564373,25.4929750885714,25.2626820414286,24.9900225957143,24.9845357242857,24.6461569085714,25.2485349914286,25.8293293071429,25.8308802757143,25.5241054757143,24.7222400714286,25.0360687928571,24.85706999,25.8621489285714,25.7891804128571
63,QUINDIO,19.8417611142857,20.7075385542857,20.9012564971429,20.6754593242857,20.4585732214286,20.9070600528571,20.9435079385714,20.6579499314286,19.93282249,20.4780221057143,20.6035638842857,21.1110491242857,21.24645058,21.2760212542857,20.5632068842857,20.3400867357143,20.9072748214286,20.33996789,20.7014039185714,20.61909876,20.2846242771429,21.1305259828571,21.0576701685714,20.4013999785714,20.0812132828571,21.1972123514286,21.2721794142857,21.8329995157143,21.8704246114286,21.5006015357143,20.9841133985714,20.8669837714286,20.8687464328571,20.58427166,20.9041266085714,20.6600669528571,20.4101266442857,20.5623384785714,20.5929885985714,19.5198994114286,20.2038476742857,19.8118050142857,19.9131242671429,20.45335363,19.8450518757143,19.9852979014286,20.2008595985714,20.9064804171429,19.9416858457143,20.2278289114286,20.9525488857143,20.9696841371429,20.7358882114286,21.1321454742857,20.1142053242857,20.6986234857143,20.74964396,20.8139599757143,21.6946339614286,21.2192602728571,21.0375278557143,21.8162109142857,20.5148553528571,20.7935117157143,20.6305827328571,20.8794360571429,20.7570844671429,20.6695437385714,21.1845712357143,21.3164390585714,21.5390982957143,21.2674811671429,20.4845691114286,21.10860989,20.5274593171429,21.4764079842857,21.8463470242857,21.8484180428571,21.6491293357143,21.8239820471429,21.2086858171429,21.4182441542857,22.14951106,21.1967473257143,22.0636541271429,21.6458029928571,21.5435808014286,21.4913153314286,21.7486037885714,21.86163583,21.6418212242857,20.912788,20.4181795314286,20.35772443,20.0249733142857,20.1523386242857,20.6474056528571,20.5196523714286,20.7613148857143,21.1887393414286,21.1738315871429,21.0026662814286,21.8063718414286,22.3174820828571,21.9423837014286,21.6781084928571,22.23321138,22.0683907585714,22.0261502285714,22.3486520828571,23.2276814414286,22.0473677642857,22.47953474,22.0276074271429,22.1592543571429,22.53480744,21.9571034285714,21.40507494,21.4821034385714,21.94395358,21.1604696314286,21.0949234657143,20.8904736028571,22.1255836228571,21.3955595685714,20.7069412728571,20.5033401914286,20.8517028285714,20.9269685757143,21.1562438242857,21.4378191728571,21.2188386357143,20.7993619985714,20.9581247357143,21.5909714314286,21.71514027,21.6950409628571,21.1403429457143,20.4607682571429,20.94017011,20.2651462157143,20.7726128557143,20.5067635957143
66,RISARALDA,19.6588347714286,20.8451198757143,20.9045666428571,20.56574732,20.3142193985714,20.7838221714286,20.8308635628571,20.5775709528571,19.8519246928571,20.4389791657143,20.5588649271429,21.1655408942857,21.3186841042857,21.43546484,20.7032108628571,20.3889333842857,20.9107957385714,20.2390561585714,20.6743291542857,20.6147613328571,20.2885899914286,21.1601076671429,21.1190442557143,20.6086465671429,20.2304850971429,21.1541793257143,21.18717781,21.6393016728571,21.6812840385714,21.4391043242857,20.9240525271429,20.8725028114286,20.9288690014286,20.5749083942857,20.8596551414286,20.5416016914286,20.2070963428571,20.3626064071429,20.6931420271429,19.6335676571429,20.3569401957143,19.9666962642857,19.8690442442857,20.5585957628571,19.7878765571429,19.9648522085714,20.3633812942857,20.9760404414286,19.8375658514286,20.21874324,21.0694328585714,21.0841403085714,20.8076915757143,21.18129043,20.0575329514286,20.7324683414286,20.5814274085714,20.5977240428571,21.5965120842857,21.1147032314286,21.1302669657143,21.9819159685714,20.6173877457143,20.91861627,20.68914028,20.9012162814286,20.72800215,20.7318947471429,21.27071444,21.3751410142857,21.70043932,21.3510829385714,20.54859553,21.1210551342857,20.6171824314286,21.6238433028571,22.0283241871429,21.8030048842857,21.5374649485714,21.6081241385714,21.0439875814286,21.3270225957143,22.2099005771429,21.14872049,22.08485857,21.65974537,21.5965767985714,21.3047765071429,21.6148911257143,21.74823834,21.5303779485714,21.3366223614286,20.5548274485714,20.7380872442857,20.2342095714286,20.1307476028571,20.9168180828571,20.5636862014286,20.9022466942857,21.2997145271429,21.3251200042857,21.1222263314286,21.9577574685714,22.4269012014286,21.9342653428571,21.6647222342857,22.2078177442857,22.18976108,21.9912119542857,22.2377516228571,23.1364045314286,21.8982446328571,22.54892211,22.0632665857143,22.2021458171429,22.7317688657143,22.0703243671429,21.4189700985714,21.3867705028571,22.0738366385714,21.1420992985714,20.9892821614286,20.7963136071429,22.2361648557143,21.4666375571429,20.7474365171429,20.5939721171429,20.9356876557143,20.9325838014286,21.1309522485714,21.3158537085714,20.9965824742857,20.6647383657143,20.8744471042857,21.71254142,21.7513128028571,21.7644712128571,21.4641291542857,20.5446462957143,20.9142880385714,20.4597982957143,20.8496035285714,20.7244386457143
68,SANTANDER,21.8923858685714,23.1948141728571,23.3331502457143,23.04927393,22.8691635557143,23.36228559,23.3668491971429,23.0489195785714,22.1619727671429,22.8573395228571,23.4690947028571,23.5081242057143,23.6864123228571,24.5079341557143,23.2168496957143,23.0472248585714,23.7330581014286,22.6283460457143,22.7827853528571,23.0889688642857,22.6786158271429,23.7298855757143,23.4575613342857,23.3043590285714,22.8445394185714,23.8243026585714,23.4594217928571,23.83822069,24.3366020228571,23.8671222842857,23.3189504171429,23.1607327971429,23.1695541914286,22.9366111957143,23.6238933828571,23.1873938942857,22.6818443757143,22.9856728442857,23.5113742471429,22.0768122185714,22.8529879157143,22.5220099857143,22.3148577714286,22.9192885728571,21.9974087142857,22.1834062171429,22.90321646,23.1508313185714,22.0749274214286,22.5381933828571,23.2310554485714,23.1986682185714,22.8469971871429,23.84331473,22.1187267314286,23.1228062,22.8558255385714,22.4705446057143,23.4628772271429,23.4572811685714,23.1621053657143,24.2434954285714,22.8250720957143,23.2042843442857,22.8374594828571,23.2820543257143,22.7792907214286,23.0581001328571,24.0419627857143,24.2701297185714,24.4198849028571,23.6709925071429,23.1016131328571,23.6099476728571,23.3718690814286,24.09481689,24.08104862,24.3160306014286,24.1014157671429,23.4278823771429,23.1485723928571,24.0966331428571,24.7024171714286,23.7023015842857,24.0197839142857,23.95037113,24.3007022885714,24.1410479071429,24.4303398742857,24.6554146442857,24.3709433485714,24.6638526642857,23.4458309,24.2446530257143,23.3284194614286,22.5204929071429,23.6966362971429,22.8157467028571,23.5004120942857,23.5916575214286,24.0660922557143,23.7753185685714,24.35369029,24.4908016714286,24.1431834185714,23.8318012128571,24.1370853985714,24.5880129671429,24.4944297642857,24.9160620071429,25.2516253628571,24.4940707857143,25.2154906557143,24.7923073728571,24.7774383242857,25.7067327171429,24.58803496,23.7712154471429,23.6736516585714,24.2924143442857,23.4085331471429,22.8707438042857,23.1397467985714,24.4765536357143,24.09424133,23.2344426014286,23.4647665885714,23.2275991842857,23.0451296842857,23.9412189,23.8611361971429,23.4425768628571,23.29583741,23.1466374,23.67196598,24.0692137342857,24.0008604342857,23.72106668,22.8364275242857,23.0708802142857,22.8769401971429,23.7547329714286,23.6213233314286
70,SUCRE,26.9389527228571,27.76249374,27.8368409985714,27.6143578642857,28.0107736085714,28.5342051128571,28.1408030285714,27.9088651757143,27.4593610128571,28.4211281142857,27.9940367471429,29.0566319142857,29.1972339014286,30.1614206257143,29.1947683142857,28.7902723714286,28.6912178171429,28.2410513171429,28.30160006,28.2296611842857,27.9041589857143,28.4190425814286,27.9738769271429,28.5490705671429,27.9988274028571,28.5880924814286,28.8948737671429,29.2534305971429,29.29472659,28.29820657,28.0366377014286,27.8784117442857,27.5940238242857,27.2226924314286,27.9008872071429,27.4799085171429,26.9255743428571,27.0490904185714,28.1177104842857,27.0276738428571,26.6446959471429,27.1648246571429,27.1174913871429,27.6268184714286,26.7629784585714,27.53461424,27.4790961471429,27.5454574242857,27.13116053,27.1322385614286,27.8544734271429,28.2241316142857,27.72576993,28.01673779,26.9356618042857,27.6267466028571,28.1663261914286,27.7576281471429,28.6299550385714,28.8720166471429,28.7110255128571,29.09663379,27.90532645,28.3252599114286,28.4245378514286,29.0319559514286,28.7224157614286,29.0063660114286,29.5785874871429,29.3060722928571,29.2412748157143,28.20506424,27.7824674042857,28.2515341228571,27.7580739271429,29.1870581857143,29.5517774371429,29.3302689014286,28.3619464328571,27.9342155542857,28.0044193371429,28.7093778742857,29.1983483357143,28.2373296871429,28.33044594,27.9274335114286,28.2153183314286,28.22725562,28.5244001942857,27.9208457214286,28.4099975428571,28.1435391285714,27.2783058928571,27.7743120057143,27.2951942571429,27.3253964114286,27.7908262871429,26.7998820757143,27.8511109828571,28.4093939728571,28.5532161271429,28.11624155,28.8922271671429,28.5821144828571,28.6133159857143,28.2234978314286,28.3194860342857,28.4531282471429,28.5519033028571,29.2049356128571,29.3470692614286,29.0068684271429,29.2014498257143,29.2467847457143,29.3550526028571,30.1963321028571,29.7007844957143,29.4891990328571,29.0519528642857,29.8977613657143,28.6055246757143,28.3780376157143,28.4150561242857,29.68983609,28.74876169,27.6546493957143,28.0708197014286,27.9030932,27.51083737,28.6816729442857,28.5626870314286,28.1278097914286,27.8646142042857,28.0638854314286,27.9921947757143,28.3057850214286,28.30834637,28.0272836671429,26.9471724842857,27.6040855214286,27.3982278485714,27.5154614014286,27.6175089728571
73,TOLIMA,21.2052464214286,22.44130941,22.7115882642857,22.4386424971429,22.1508854128571,22.5892531571429,22.69455072,22.1053034742857,21.3585117942857,22.0491310557143,22.0590688471429,22.4869148028571,22.8742063057143,23.0789559128571,22.3005071957143,21.8747245757143,22.6524712357143,21.9948603171429,22.33996393,22.3712591557143,21.9345910942857,22.82176662,22.7420201985714,22.2469518771429,21.9892220371429,22.93889379,22.8502341171429,23.6671343871429,23.7711175757143,23.5220939385714,23.2185751071429,23.0691941014286,23.1422891071429,22.7044622928571,23.4067234385714,22.9679701114286,22.5807650071429,22.7558355042857,22.9907223828571,21.6268279157143,22.5950646485714,21.9322627685714,21.7084380585714,22.23781528,21.3919997385714,21.6910678385714,22.0897140071429,22.6573281342857,21.45330743,21.8605280271429,22.6001246471429,22.7355430371429,22.5504882985714,22.99984722,21.5790590542857,22.4140224642857,22.2724992242857,22.2733078942857,23.2532177042857,22.9024566828571,22.6247470442857,23.5375127628571,22.0906172614286,22.4072163628571,22.0681047957143,22.62539979,22.1980076885714,22.2117051428571,22.9470925785714,23.3681481171429,23.4671628157143,23.1163781814286,22.3602484071429,22.99372306,22.4626145357143,23.5135249128571,23.59248166,23.8125360028571,23.6286653571429,23.6657116171429,23.0200878971429,23.4745800171429,24.6117632571429,23.48266588,24.4767643328571,24.2180607742857,24.2791817671429,23.8388401657143,24.3878588114286,24.7258380714286,23.89648256,23.7141548328571,22.4889808971429,23.1051576114286,22.6192022457143,21.8514768242857,22.8626511357143,22.4871245928571,22.6937011057143,23.0117539585714,23.1986490057143,22.8636378685714,23.6450664014286,24.1471522742857,23.4966539371429,23.4724267342857,24.0318259385714,24.0054305014286,23.8600983614286,24.0316059328571,24.9413761257143,23.7266035628571,24.0956184314286,23.7277079314286,23.6226265114286,24.23249407,23.3269163,22.8508715128571,22.7621037042857,23.2975612914286,22.5751119557143,22.7696885985714,22.5323412485714,23.9593421114286,23.2274359085714,22.3984418871429,22.4943697628571,22.5735365114286,22.74304687,23.0654502985714,23.2201859285714,23.1138030457143,22.4807202157143,22.7542509628571,23.8133497814286,23.9486250257143,24.1577435771429,23.6218951414286,22.6526217328571,23.08214883,22.5263291871429,23.2568238628571,22.89406115
76,VALLE DEL CAUCA,22.1960424671429,23.3499178257143,23.7481909614286,23.5277039485714,23.1722888342857,23.6804055385714,23.7190335128571,23.2570415128571,22.5604349042857,23.38957451,22.97907336,23.8034274042857,24.2280385228571,24.41600173,23.8239901857143,23.2702733471429,23.6818574,23.1083652428571,23.5813758042857,23.5216735385714,23.0351995357143,23.8354243214286,23.9214645128571,23.5625054942857,23.0854012614286,23.8551295942857,23.8744092128571,24.6877320257143,24.6598777071429,24.1746832428571,23.9124571128571,23.7690161057143,23.7007413814286,23.5115251314286,23.8739070157143,23.56097727,23.3616667657143,23.4598253185714,24.1239542685714,23.0705063042857,23.64241512,23.1746634428571,22.9380869642857,23.4449282128571,22.5654793628571,22.9475752885714,23.1975373028571,23.7872109271429,22.6802827957143,22.9882250885714,23.8480496942857,24.2060914314286,24.1568556628571,24.0467711028571,22.5732407885714,23.48815876,23.7001686271429,23.3656628428571,24.4987293785714,24.0699189214286,23.9000926371429,24.8074458057143,23.2621369128571,23.5123932785714,23.36690214,23.9029353142857,23.6202698914286,23.7775672914286,24.2423144271429,24.2181901471429,24.4568780042857,24.1140528728571,23.2130047457143,23.9858519428571,23.3839222671429,24.7343683128571,24.9223217185714,24.7969428842857,24.1125057342857,24.2078734514286,23.6134286371429,23.9908499485714,24.9972468371429,24.03740962,24.8181786,24.45482767,24.3796827642857,24.24847219,24.6875480485714,24.94764109,24.76311933,24.5742465614286,23.4294099771429,24.0174241728571,23.5272355857143,22.8540735428571,23.8518787685714,23.3216267185714,23.8146130185714,24.0372748142857,24.3808214928571,23.8956531714286,24.7189956228571,25.3615678757143,24.4840916414286,24.6963312371429,25.3027812485714,24.9939106442857,24.7634491014286,25.0807358428571,25.7462501957143,24.6897800771429,24.8674566957143,24.6110456428571,24.5790618485714,25.3142398228571,24.3635744614286,24.4637882085714,23.9721703314286,24.65764874,23.6665244957143,23.9935050528571,23.6879947285714,25.1678268171429,24.1876793542857,23.37109395,23.4813107428571,23.5425771828571,23.7541829585714,24.07964516,23.64519078,23.7316985371429,23.0915684028571,23.39331334,24.3781441142857,24.5425731271429,24.6081573442857,24.16469718,23.2437385928571,23.8078397757143,23.0878388171429,23.57737244,23.4041970828571
